"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","cmf_ura","TimeFrame","GeoVintage","Source","Location"
"Census Tract","37119000401","NC","37119000401","=""37119000401""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119000402","NC","37119000402","=""37119000402""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119000501","NC","37119000501","=""37119000501""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119000502","NC","37119000502","=""37119000502""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119000503","NC","37119000503","=""37119000503""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119000600","NC","37119000600","=""37119000600""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119000700","NC","37119000700","=""37119000700""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119000800","NC","37119000800","=""37119000800""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119000900","NC","37119000900","=""37119000900""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001000","NC","37119001000","=""37119001000""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001100","NC","37119001100","=""37119001100""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001200","NC","37119001200","=""37119001200""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001300","NC","37119001300","=""37119001300""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001400","NC","37119001400","=""37119001400""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001504","NC","37119001504","=""37119001504""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001505","NC","37119001505","=""37119001505""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001507","NC","37119001507","=""37119001507""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001508","NC","37119001508","=""37119001508""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001509","NC","37119001509","=""37119001509""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001510","NC","37119001510","=""37119001510""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001603","NC","37119001603","=""37119001603""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001605","NC","37119001605","=""37119001605""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001606","NC","37119001606","=""37119001606""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001607","NC","37119001607","=""37119001607""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001608","NC","37119001608","=""37119001608""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001609","NC","37119001609","=""37119001609""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001701","NC","37119001701","=""37119001701""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001702","NC","37119001702","=""37119001702""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001801","NC","37119001801","=""37119001801""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001802","NC","37119001802","=""37119001802""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001910","NC","37119001910","=""37119001910""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001911","NC","37119001911","=""37119001911""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001914","NC","37119001914","=""37119001914""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001916","NC","37119001916","=""37119001916""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001917","NC","37119001917","=""37119001917""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001918","NC","37119001918","=""37119001918""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001919","NC","37119001919","=""37119001919""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001920","NC","37119001920","=""37119001920""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001921","NC","37119001921","=""37119001921""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001922","NC","37119001922","=""37119001922""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001923","NC","37119001923","=""37119001923""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001924","NC","37119001924","=""37119001924""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001925","NC","37119001925","=""37119001925""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001926","NC","37119001926","=""37119001926""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119001927","NC","37119001927","=""37119001927""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002004","NC","37119002004","=""37119002004""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002005","NC","37119002005","=""37119002005""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002006","NC","37119002006","=""37119002006""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002007","NC","37119002007","=""37119002007""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002008","NC","37119002008","=""37119002008""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002100","NC","37119002100","=""37119002100""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002201","NC","37119002201","=""37119002201""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002202","NC","37119002202","=""37119002202""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002300","NC","37119002300","=""37119002300""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002400","NC","37119002400","=""37119002400""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002500","NC","37119002500","=""37119002500""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002600","NC","37119002600","=""37119002600""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002701","NC","37119002701","=""37119002701""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002702","NC","37119002702","=""37119002702""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002800","NC","37119002800","=""37119002800""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002903","NC","37119002903","=""37119002903""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002905","NC","37119002905","=""37119002905""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002907","NC","37119002907","=""37119002907""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002908","NC","37119002908","=""37119002908""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002909","NC","37119002909","=""37119002909""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119002910","NC","37119002910","=""37119002910""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003006","NC","37119003006","=""37119003006""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003008","NC","37119003008","=""37119003008""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003012","NC","37119003012","=""37119003012""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003013","NC","37119003013","=""37119003013""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003015","NC","37119003015","=""37119003015""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003016","NC","37119003016","=""37119003016""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003017","NC","37119003017","=""37119003017""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003018","NC","37119003018","=""37119003018""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003019","NC","37119003019","=""37119003019""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003020","NC","37119003020","=""37119003020""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003021","NC","37119003021","=""37119003021""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003022","NC","37119003022","=""37119003022""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003102","NC","37119003102","=""37119003102""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003105","NC","37119003105","=""37119003105""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003106","NC","37119003106","=""37119003106""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003108","NC","37119003108","=""37119003108""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003109","NC","37119003109","=""37119003109""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003110","NC","37119003110","=""37119003110""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003111","NC","37119003111","=""37119003111""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003201","NC","37119003201","=""37119003201""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003203","NC","37119003203","=""37119003203""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003204","NC","37119003204","=""37119003204""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003301","NC","37119003301","=""37119003301""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003302","NC","37119003302","=""37119003302""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003401","NC","37119003401","=""37119003401""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003402","NC","37119003402","=""37119003402""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003500","NC","37119003500","=""37119003500""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003600","NC","37119003600","=""37119003600""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003701","NC","37119003701","=""37119003701""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003702","NC","37119003702","=""37119003702""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003802","NC","37119003802","=""37119003802""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003805","NC","37119003805","=""37119003805""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003807","NC","37119003807","=""37119003807""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37119003808","NC","37119003808","=""37119003808""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
